tweet.id,user.id,dataset.author.name,majority_polarity,text,moralbert,roberta_mmp,roberta_mm,liwc_mfd,persp_bert,moral_label,moral_label_polarity,moral_label2
936713437,15989194,skmak,neg,"@Imarilove hehehe but I can't drive now, I've already started on my wine...",nonmoral,nonmoral,nonmoral,nonmoral,care,nonmoral,no moral,nonmoral
936713648,14555801,nfusa,neg,so how many hours/days do you think it'll take the media to spin the debate in favor of obama and conclude he won? #debate08,nonmoral,nonmoral,nonmoral,nonmoral,fairness,nonmoral,no moral,nonmoral
936713761,15635867,orbitaldiamonds,neg,#debate08 Is there a way to read Election 2008 on web w/o it scrolling in real time? I can't read that fast and can't even scroll that fast.,nonmoral,nonmoral,nonmoral,nonmoral,fairness,nonmoral,no moral,nonmoral
936713807,1508231,CarriBugbee,pos,"Retweet @martinbowling: Wow something ppl not picking up on, McCain admits that we have tortured prisoners? #current #tweetdebate",care,care,care,care,care,care,harm,care
936715144,15989194,BethersJR,neg,"@Imarilove yes, I'm looking at my next college course, I have to write an 8 page paper this time.. gah.",nonmoral,nonmoral,nonmoral,nonmoral,care,nonmoral,no moral,nonmoral
936719107,3847661,myentirename,pos,@seasonothebitch Laugh Out Loud,nonmoral,nonmoral,nonmoral,nonmoral,care,nonmoral,no moral,nonmoral
936719347,14468265,sairy,neg,#debate08... MSNBC says McCain. Fox News says Obama. What the hell?,purity,nonmoral,nonmoral,purity,fairness,purity,degradation,purity
936719901,14099715,gregmcneilly,pos,John McCain: Statement On Tonight's Debate http://tinyurl.com/4qgj53 #debate08 #current #tweetdebate,nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,no moral,nonmoral
936720719,14213350,EndTheRoboCalls,pos,@gregmcneilly have a link for that statement? #debate08,nonmoral,nonmoral,nonmoral,nonmoral,authority,nonmoral,no moral,nonmoral
936720769,15613254,GAPoneEnt,pos,Highland brew oatmeal porter and bonnie blue garlic chive goat cheese and crackers: perfect end to this #debate08.,nonmoral,nonmoral,nonmoral,nonmoral,authority,nonmoral,no moral,nonmoral
936724889,14812442,taughnee,pos,Who do you think won the debate? http://tinyurl.com/4tajbx  #tweetdebate  #current,nonmoral,nonmoral,nonmoral,nonmoral,authority,nonmoral,no moral,nonmoral
936726077,14213350,Dayngr,pos,"@msblog yay, new friend. :) hi.",nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,no moral,nonmoral
936728368,14555801,tortillafactory,pos,@domesticvanilla i was thinking the same thing....the panel of watchers on fox seemed evenly split too #debate08,nonmoral,nonmoral,nonmoral,nonmoral,authority,nonmoral,no moral,nonmoral
936732549,7807512,ARK2019,pos,#debate08 http://www.drudgereport.com/ poll: McCain wins 70-27,nonmoral,fairness,nonmoral,nonmoral,nonmoral,nonmoral,no moral,nonmoral
936468824,9075622,naum,pos,watching the debate on current TV in SF. let's go! #tweetdebate,loyalty,nonmoral,nonmoral,nonmoral,fairness,nonmoral,loyalty,nonmoral
936480534,10450342,MaThurrell,neg,"@current McCain been around a little while? Thats like saying the pope is a ""little Catholic"" Sheesh. He's older then dirt!",nonmoral,purity,nonmoral,purity,loyalty,purity,no moral,purity
936486460,2878161,danstuart,neg,Mccain saw this coming!!!!  Why didn't he stop it. #tweetdebate #current,nonmoral,nonmoral,nonmoral,nonmoral,fairness,nonmoral,no moral,nonmoral
936487471,10846482,fritzpw,pos,I like @jowyang's scoring method. It really makes you think about these comments. http://tinyurl.com/3jdy67 #tweetdebate,nonmoral,nonmoral,nonmoral,nonmoral,care,nonmoral,no moral,nonmoral
936489827,14526684,Duhh,neg,CNN's audience reaction seems to flatline during McCain's responses... foreshadowing? #tweetdebate,nonmoral,nonmoral,nonmoral,nonmoral,loyalty,nonmoral,no moral,nonmoral
936490546,14398232,PinkOliveFamily,pos,Someone should count how often Wall Street/Main Street is uttered. #tweetdebate,nonmoral,nonmoral,nonmoral,nonmoral,care,nonmoral,no moral,nonmoral
936515700,1355401,nericksx,pos,It's not like you want to close the loopholes. #obama #tweetdebate,nonmoral,nonmoral,nonmoral,nonmoral,fairness,nonmoral,no moral,nonmoral
936512318,15834037,NTWhite,neg,It's not like you want to close the loopholes. #obama #tweetdebate,nonmoral,nonmoral,nonmoral,nonmoral,fairness,nonmoral,no moral,nonmoral
936516116,10846482,jas_aiken,neg,Still undecided so far. I haven't seen anything yet to sway me solidly in either direction. Aren't I the target constituent? #tweetdebate,nonmoral,nonmoral,nonmoral,nonmoral,care,nonmoral,no moral,nonmoral
936518437,14456822,TopDogVienna,neg,The questions the moderator is asking don't make much sense  #current #tweetdebate,nonmoral,nonmoral,nonmoral,nonmoral,care,nonmoral,no moral,nonmoral
936518665,16371078,Carl Black,pos,#tweetdebate Great question - what compromises need to be made in face of economic malaise,nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,no moral,nonmoral
936521572,13918302,sairy,pos,Biodiesel may sound smart . . . needs more research. WIll cost us significantly more in fuel costs in the short run. #tweetdebate,nonmoral,nonmoral,nonmoral,nonmoral,care,nonmoral,no moral,nonmoral
936522227,7862582,emergingtech,pos,+1 Obama we need to get rid of programs that don't work and bring in programs that are up to date #tweetdebate,nonmoral,nonmoral,nonmoral,nonmoral,care,nonmoral,no moral,nonmoral
936522488,14776451,chucksimmins,pos,Alternative energy yes...fix healthcare how...improve education yes yes...new infrastructure yes  #tweetdebate,nonmoral,care,care,care,care,care,care,care
936524681,14717846,gwfrink3,neg,Cut spending = End Irak War  #tweetdebate #current,nonmoral,nonmoral,loyalty,nonmoral,nonmoral,nonmoral,no moral,nonmoral
936525239,8755102,lindagoin,neg,Why did Cindy let John out of the house with that tie ... moire pattern giving me flashback. #current #tweetdebate #debate08,nonmoral,nonmoral,nonmoral,nonmoral,loyalty,nonmoral,no moral,nonmoral
936528979,14753323,themurmish,pos,@mediaphyter I'm with you - but it's still early - 30 min in - they're both  on tonight. #tweetdebate,loyalty,nonmoral,nonmoral,nonmoral,care,nonmoral,loyalty,nonmoral
936529947,14199050,gwfrink3,neg,#tweetdebate How could they KNOW what they'll have left to work with?!?!???,nonmoral,nonmoral,nonmoral,nonmoral,care,nonmoral,no moral,nonmoral
936536547,15136484,zerostealer,pos,Obama +1 good to hear about the history - but is it relevant now? #tweetdebate,nonmoral,nonmoral,nonmoral,nonmoral,authority,nonmoral,no moral,nonmoral
936536680,8514952,theebayk1d,pos,can I vote on the interviewer?  #current #tweetdebate,nonmoral,nonmoral,nonmoral,nonmoral,care,nonmoral,no moral,nonmoral
936543177,7936932,Livelifeinpeace,neg,"I'm sorry, but it deserves a retweet: ""Orgy of Spending."" #tweetdebate",nonmoral,nonmoral,nonmoral,nonmoral,care,nonmoral,no moral,nonmoral
936544419,14685869,theebayk1d,pos,maverick... maverick Drink! #tweetdebate,purity,nonmoral,nonmoral,nonmoral,care,nonmoral,degradation,nonmoral
936546282,10450342,gregmcneilly,neg,@current are you repeating tweets now,nonmoral,nonmoral,nonmoral,nonmoral,fairness,nonmoral,no moral,nonmoral
936552922,14296836,ParandimeX,pos,How does everyone think this Obama-McCain debate is going? #current #tweetdebate,nonmoral,nonmoral,nonmoral,nonmoral,loyalty,nonmoral,no moral,nonmoral
936553753,14857950,PODCHICKS,neg,The CNN audience reaction crawl is distracting #tweetdebate,nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,no moral,nonmoral
936559189,1831611,lmvotino,pos,Seriously all you obama and mccain people.  Figure out which hashtag do use. Sheesh!  #debate08 #debate #tweetdebate #current Which is it?,nonmoral,nonmoral,nonmoral,nonmoral,fairness,nonmoral,no moral,nonmoral
936560169,3675881,soseman,neg,"oooh, ""I'm afraid Obama doesn't understand the difference between a tactic and a strategy."" - McCain +2 for quotable #current #tweetdebate",authority,nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,authority,nonmoral
936561190,15399643,drmabuse,neg,@current  What is Bible Spice?  It's interesting they chose to capitalize it all proper like.  #current,nonmoral,nonmoral,nonmoral,authority,care,nonmoral,no moral,nonmoral
936577107,9860352,al3x,neg,tallybon? #tweetdebate,purity,loyalty,nonmoral,nonmoral,care,nonmoral,degradation,nonmoral
936584331,15399643,ErikBoles,neg,@current  Why are we playing world police with the weapons instead of the media and the money?  #current,authority,authority,authority,authority,authority,authority,authority,authority
936590649,15087889,kamylynn,neg,"""i've got a bracelet too"" and then look down to read the name.  Nice, OB.  #Tweetdebate",nonmoral,nonmoral,nonmoral,nonmoral,care,nonmoral,no moral,nonmoral
936592591,13524042,coffeemakergirl,pos,FOOD FIGHT!!! #current #tweetdebate,nonmoral,nonmoral,nonmoral,nonmoral,care,nonmoral,no moral,nonmoral
936601563,14717846,windley,neg,Obama: I have a bracelet too. One from a mother who doesn't want another mother's child to die.  ????? for Obama!!! #tweetdebate #current,care,care,care,care,nonmoral,care,care,care
936603510,15677282,Imnotdave,pos,"Yeah, it was provocative. #Current #debate08 #tweetdebate",nonmoral,nonmoral,nonmoral,nonmoral,authority,nonmoral,no moral,nonmoral
936606064,15608555,mikemadden,neg,@stillgray he calls it league of democratic nations - but essentially yes - he wants to be Senator Palentine....@ la Star Wars #current,nonmoral,nonmoral,nonmoral,loyalty,loyalty,loyalty,no moral,nonmoral
936606827,11096862,martinbowling,neg,I want to know how the next president will fix the negative image the US has worldwide?  #tweetdebate,nonmoral,authority,authority,authority,care,authority,authority,authority
936608810,4215801,evolver,neg,"Is Obama's ""when I am president of the united states, getting annoying to anyone else?  #tweetdebate",authority,nonmoral,nonmoral,authority,nonmoral,authority,authority,authority
936611585,1268571,vagabondproject,neg,What was that old wisdom about keeping you enemies closer? Why not at least talk to people we don't like? #current #tweetdebate,loyalty,nonmoral,loyalty,loyalty,care,loyalty,betrayal,loyalty
936616765,14398232,variola,pos,@nericksx Thanks for the clarification. Guess I got confused.,nonmoral,nonmoral,nonmoral,nonmoral,fairness,nonmoral,no moral,nonmoral
936621220,14344733,cuban_dudeca,neg,So sitting down with someone who you disagree with to discuss the issues legitimizies their opinions? #tweetdebate,nonmoral,nonmoral,nonmoral,nonmoral,care,nonmoral,no moral,nonmoral
936621536,14099715,Heuristocrat,pos,John McCain: 300 Retired Generals And Admirals Endorse John McCain For President http://tinyurl.com/3t2prj #debate08 #current #tweetdebate,nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,no moral,nonmoral
936623630,15301800,strredwolf,neg,The average South Korean is three inches taller than a North Korean. Kudos #mccainshot. Great point. Wait. What? #tweetdebate,nonmoral,nonmoral,nonmoral,nonmoral,care,nonmoral,no moral,nonmoral
936625214,13557972,tdeletto,neg,"the audience laughed. not cool! Where's the duct tape!?! #current, #debate08, #tweetdebate",nonmoral,nonmoral,nonmoral,nonmoral,authority,nonmoral,no moral,nonmoral
936627387,14576730,KatieFavazza,pos,@dalbee ha!,purity,nonmoral,nonmoral,nonmoral,fairness,nonmoral,degradation,nonmoral
936628718,11965142,greenskeptic,pos,"#tweetdebate: Thank goodness for DVRs, I got stuck at work, and missed the debate.",nonmoral,nonmoral,nonmoral,nonmoral,loyalty,nonmoral,no moral,nonmoral
936634479,8755102,Marti Lawrence,pos,Tom Clancy should moderate a debate for the VP picks ... that would be fun. #current #tweetdebate #debate08,nonmoral,nonmoral,nonmoral,nonmoral,loyalty,nonmoral,no moral,nonmoral
936641463,15399643,RobertBluey,neg,"@current  We need to ""scare"" the people into being more like Bill Nye than Paris Hilton.  Is that possible?  #current",nonmoral,nonmoral,nonmoral,nonmoral,care,nonmoral,no moral,nonmoral
936647764,10030272,AngryLeftie,neg,"@cgritter Then if obama says ""he's right"" that's another shot (or ""he may be right"") #debate08.",authority,nonmoral,nonmoral,nonmoral,authority,authority,authority,nonmoral
936652055,4345931,michaelcanfield,neg,pakistan is the cause of al queda? #current,nonmoral,nonmoral,nonmoral,nonmoral,care,nonmoral,no moral,nonmoral
936652119,15664760,VMDoug,neg,Friends are worrying now about Palin in her debate next week. #current #debate08,nonmoral,nonmoral,nonmoral,nonmoral,loyalty,nonmoral,no moral,nonmoral
936652911,5717992,rockyMtnRajah,pos,#current obama says this is the greatest country on earth,nonmoral,nonmoral,nonmoral,loyalty,loyalty,loyalty,no moral,nonmoral
936653153,7417632,vanhoosear,pos,wondering if anyone has been swayed one way or the other after nearly 90 minutes of this back and forth #current,nonmoral,nonmoral,nonmoral,nonmoral,fairness,nonmoral,no moral,nonmoral
936653582,790533,JeffLowe,pos,"restoring America's standing in the world, is indeed important #debate08 #current",loyalty,authority,nonmoral,nonmoral,loyalty,loyalty,loyalty,nonmoral
936653693,14812634,Wading4U,pos,"#current I agree that most people will remain unchanged by debate. Usually the case. Never know, though. Could be different later",nonmoral,nonmoral,nonmoral,nonmoral,fairness,nonmoral,no moral,nonmoral
936653952,15399643,KennyL,neg,"@current  Yes, I don't like feeling not respected because of the actions of others.  People are funny that way.  #current",authority,care,authority,authority,fairness,authority,authority,authority
936657724,8485332,vanhoosear,neg,"if McCain uses ""he doesn't understand"" Obama needs to use ""he doesn't get it"" #current",authority,nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,authority,nonmoral
936658400,13226412,barbaranixon,neg,McC says we've had fragile success and fragile sacrifice? I had no idea that war was so delicate.  #current,nonmoral,loyalty,nonmoral,loyalty,loyalty,loyalty,loyalty,loyalty
936659676,14464413,GRGonzo,pos,#current I bet Bin Ladin won hide and go seek every time in preschool,nonmoral,nonmoral,nonmoral,nonmoral,fairness,nonmoral,no moral,nonmoral
936659933,3675881,ralphpoole,pos,"@seanhackbarth: You're right, ""The world likes Obama therefore we should vote for him."" #debate08 #current #debate08",loyalty,loyalty,nonmoral,nonmoral,loyalty,loyalty,loyalty,loyalty
936659935,2787761,daveevans,neg,"#current #debate08 #tweetdebate WTF -- we can leave until we ""win"" in Iraq? This is not a football game. How do we know when we win?",nonmoral,nonmoral,nonmoral,nonmoral,loyalty,nonmoral,no moral,nonmoral
936661032,14172379,chucksimmins,pos,"Admittedly, we're spending $10 billion a month, but some of that is going to our economy (contractors). #current #debate08",nonmoral,nonmoral,nonmoral,nonmoral,fairness,nonmoral,no moral,nonmoral
936661214,14464413,themurmish,neg,#current Jim has freaky eyes...,purity,nonmoral,nonmoral,nonmoral,loyalty,nonmoral,degradation,nonmoral
936661348,10030272,bluejack,neg,"@cgritter Oh, I gave up! If I kept playing, I'd have to be carried upstairs when this is done!!",nonmoral,nonmoral,nonmoral,nonmoral,loyalty,nonmoral,no moral,nonmoral
936661428,818003,kyeung808,pos,wonder if McCain will revise his (premature)Internet ad that says 'mcCain wins debate!' #current,nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,no moral,nonmoral
936662533,7918672,3locina,pos,@jaymesiemer absolutely he does!!! #debate08 #current,nonmoral,nonmoral,nonmoral,nonmoral,fairness,nonmoral,no moral,nonmoral
936663908,14493688,BarbaraKB,neg,"#current If JC loves them, why didn't he vote for the GI Bill? http://tinyurl.com/3jm2m5",nonmoral,loyalty,nonmoral,care,loyalty,loyalty,no moral,nonmoral
936664125,15283127,PatrickRuffini,neg,"Moderator, please do not let me sleep for more than two minutes. #current",nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,no moral,nonmoral
936664335,13662722,jessbruder,neg,#current McPain: I don't need on-the-job training. I'm ready to go at it right now.,nonmoral,nonmoral,care,nonmoral,loyalty,nonmoral,no moral,nonmoral
936667478,6596452,DLB777,pos,Send a message to the world. #current,care,nonmoral,nonmoral,nonmoral,loyalty,nonmoral,care,nonmoral
936667766,838791,drbarb,neg,That spittle spot on Obama's lower lip is distracting #current,nonmoral,nonmoral,authority,nonmoral,nonmoral,nonmoral,no moral,nonmoral
936668609,4191131,EndTheRoboCalls,pos,"#current Ohhhh, saved the prison mention for the end!",nonmoral,nonmoral,nonmoral,nonmoral,loyalty,nonmoral,no moral,nonmoral
936668612,1705,orbitaldiamonds,neg,I don't know. I'm underwhelmed. #current,nonmoral,nonmoral,nonmoral,nonmoral,loyalty,nonmoral,no moral,nonmoral
936669336,11549612,BrianMcAlister,pos,@BarbaraKB totally wish I had #current :( suddenlink FAIL! watched on MSNBC and followed on twitter #current #tweetdebate,nonmoral,nonmoral,nonmoral,nonmoral,loyalty,nonmoral,no moral,nonmoral
936669887,15868503,Kate,pos,#tweetdebate Go vote at http://www.drudgereport.com/ on who you think won. I think Obama nailed it.,authority,nonmoral,fairness,nonmoral,loyalty,authority,authority,nonmoral
936671875,14191192,smheadhunter,neg,And the fact checkers are already hammering McCain.. dang that was fast. #current #debate08,nonmoral,nonmoral,nonmoral,nonmoral,loyalty,nonmoral,no moral,nonmoral
936672847,16478446,davidweiner,pos,twitter your sexy #current,purity,nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,degradation,nonmoral
